dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF105420,ESM2_3B,4,8,0.5,3.291926622390747,3.296736001968384
TF105424,ESM2_3B,166,194,0.8556701030927835,81.55037784576416,81.56809520721436
TF105425,ESM2_3B,0,6,0.0,0.5477793216705322,0.551724910736084
TF105426,ESM2_3B,80,100,0.8,42.60851812362671,42.61401629447937
TF105428,ESM2_3B,108,136,0.7941176470588235,13.7830331325531,13.79317831993103
TF105432,ESM2_3B,48,60,0.8,2.514357089996338,2.518404722213745
TF105442,ESM2_3B,110,142,0.7746478873239436,25.237850189208984,25.247753143310547
TF105443,ESM2_3B,0,4,0.0,3.2216882705688477,3.226430892944336
TF105444,ESM2_3B,16,24,0.6666666666666666,5.351664304733276,5.356840133666992
TF105445,ESM2_3B,140,152,0.9210526315789473,19.51265525817871,19.5223548412323
TF105446,ESM2_3B,16,28,0.5714285714285714,1.582667589187622,1.588869571685791
TF105447,ESM2_3B,2,16,0.125,9.452724695205688,9.453930377960205
TF105456,ESM2_3B,10,24,0.4166666666666667,11.192030906677246,11.195226192474365
TF105469,ESM2_3B,80,96,0.8333333333333334,5.336732387542725,5.344577074050903
TF105471,ESM2_3B,52,70,0.7428571428571429,2.717193126678467,2.7205755710601807
TF105476,ESM2_3B,0,2,0.0,0.9848957061767578,0.9908342361450195
TF105477,ESM2_3B,102,150,0.68,6.545016050338745,6.554371118545532
TF105481,ESM2_3B,142,190,0.7473684210526316,16.031946897506714,16.046622276306152
TF105536,ESM2_3B,12,22,0.5454545454545454,2.3722641468048096,2.3810722827911377
TF105538,ESM2_3B,0,2,0.0,0.8565382957458496,0.8624629974365234
TF105541,ESM2_3B,58,70,0.8285714285714286,14.321204900741577,14.32556414604187
TF105542,ESM2_3B,0,4,0.0,1.1492462158203125,1.1500978469848633
TF105547,ESM2_3B,40,54,0.7407407407407407,7.823952674865723,7.826825857162476
TF105548,ESM2_3B,38,56,0.6785714285714286,11.164717674255371,11.167807340621948
TF105551,ESM2_3B,10,10,1.0,1.3270761966705322,1.3278465270996094
TF105553,ESM2_3B,2,2,1.0,0.9729757308959961,0.9944427013397217
TF105555,ESM2_3B,0,2,0.0,0.8538868427276611,0.8603711128234863
TF105561,ESM2_3B,104,120,0.8666666666666667,11.342342138290405,11.34926700592041
TF105563,ESM2_3B,16,34,0.47058823529411764,2.988536834716797,2.9957144260406494
TF105567,ESM2_3B,168,194,0.865979381443299,37.357550382614136,37.371517181396484
TF105569,ESM2_3B,74,86,0.8604651162790697,40.61135697364807,40.835203886032104
TF105572,ESM2_3B,188,220,0.8545454545454545,44.94509816169739,44.96130108833313
TF105601,ESM2_3B,2,2,1.0,0.9723997116088867,0.9785840511322021
TF105605,ESM2_3B,2,2,1.0,0.48290276527404785,0.48935484886169434
TF105607,ESM2_3B,82,122,0.6721311475409836,13.716985702514648,13.725748300552368
TF105610,ESM2_3B,170,210,0.8095238095238095,9.004205703735352,9.019005537033081
TF105612,ESM2_3B,138,192,0.71875,17.205686807632446,17.21977710723877
TF105613,ESM2_3B,168,190,0.8842105263157894,134.8715410232544,134.88520550727844
TF105627,ESM2_3B,192,212,0.9056603773584906,5.505541801452637,5.520781517028809
TF105628,ESM2_3B,16,26,0.6153846153846154,1.683732032775879,1.6891462802886963
TF105629,ESM2_3B,88,118,0.7457627118644068,5.10994553565979,5.118120908737183
TF105635,ESM2_3B,124,150,0.8266666666666667,3.837491989135742,3.8468923568725586
TF105638,ESM2_3B,8,8,1.0,2.347471237182617,2.3533573150634766
TF105642,ESM2_3B,156,178,0.8764044943820225,28.513320922851562,28.52650499343872
TF105645,ESM2_3B,162,186,0.8709677419354839,27.381891012191772,27.396011114120483
TF105646,ESM2_3B,2,4,0.5,2.4586496353149414,2.46437406539917
TF105648,ESM2_3B,168,210,0.8,21.060990571975708,21.076487064361572
TF105649,ESM2_3B,174,206,0.8446601941747572,24.29152798652649,24.306785821914673
TF105650,ESM2_3B,168,188,0.8936170212765957,36.3930025100708,36.40669131278992
TF105651,ESM2_3B,200,216,0.9259259259259259,25.387878894805908,25.404110193252563
TF105653,ESM2_3B,164,194,0.845360824742268,30.6520037651062,30.665411472320557
TF105656,ESM2_3B,66,78,0.8461538461538461,14.823175430297852,14.830996036529541
TF105657,ESM2_3B,88,112,0.7857142857142857,36.21725559234619,36.22586631774902
TF105659,ESM2_3B,0,4,0.0,2.328216075897217,2.333864688873291
TF105665,ESM2_3B,36,46,0.782608695652174,10.259292364120483,10.264493703842163
TF105666,ESM2_3B,12,30,0.4,10.922971725463867,10.928417205810547
TF105673,ESM2_3B,142,174,0.8160919540229885,33.64301872253418,33.87368297576904
TF105676,ESM2_3B,176,204,0.8627450980392157,23.653022527694702,23.668452501296997
TF105680,ESM2_3B,166,196,0.8469387755102041,76.93403434753418,76.94796252250671
TF105684,ESM2_3B,188,220,0.8545454545454545,22.35726261138916,22.37313222885132
TF105685,ESM2_3B,170,200,0.85,64.22207570075989,64.23654365539551
TF105686,ESM2_3B,178,204,0.8725490196078431,27.410481691360474,27.425304651260376
TF105687,ESM2_3B,170,194,0.8762886597938144,30.67554211616516,30.689594984054565
TF105689,ESM2_3B,162,186,0.8709677419354839,30.729785442352295,30.74235701560974
TF105691,ESM2_3B,130,150,0.8666666666666667,21.032827854156494,21.04435634613037
TF105693,ESM2_3B,158,196,0.8061224489795918,59.66988515853882,59.68357467651367
TF105695,ESM2_3B,198,222,0.8918918918918919,55.43548917770386,55.45192790031433
TF105697,ESM2_3B,98,120,0.8166666666666667,64.88554048538208,64.89439535140991
TF105698,ESM2_3B,138,174,0.7931034482758621,43.727524518966675,43.74020218849182
TF105699,ESM2_3B,224,260,0.8615384615384616,29.072871685028076,29.09432888031006
TF105703,ESM2_3B,176,194,0.9072164948453608,51.35121393203735,51.3645806312561
TF105704,ESM2_3B,154,182,0.8461538461538461,41.1923463344574,41.2050347328186
TF105705,ESM2_3B,154,172,0.8953488372093024,32.26016807556152,32.27268075942993
TF105708,ESM2_3B,160,184,0.8695652173913043,52.19226360321045,52.20520091056824
TF105712,ESM2_3B,4,6,0.6666666666666666,5.2613685131073,5.266442775726318
TF105713,ESM2_3B,42,52,0.8076923076923077,8.27836275100708,8.28515076637268
TF105717,ESM2_3B,150,194,0.7731958762886598,36.371859550476074,36.38575482368469
TF105722,ESM2_3B,72,98,0.7346938775510204,26.626084327697754,26.635125398635864
TF105726,ESM2_3B,14,30,0.4666666666666667,5.144007205963135,5.149720668792725
TF105728,ESM2_3B,158,190,0.8315789473684211,44.85169053077698,44.865076780319214
TF105731,ESM2_3B,28,34,0.8235294117647058,9.107711791992188,9.111675262451172
TF105735,ESM2_3B,78,86,0.9069767441860465,18.708788871765137,18.726344108581543
TF105737,ESM2_3B,186,210,0.8857142857142857,43.0496768951416,43.06506419181824
TF105738,ESM2_3B,170,198,0.8585858585858586,18.820555925369263,18.835500240325928
TF105739,ESM2_3B,160,188,0.851063829787234,44.674630641937256,44.68828463554382
TF105742,ESM2_3B,2,4,0.5,3.0427138805389404,3.0482661724090576
TF105743,ESM2_3B,180,196,0.9183673469387755,44.506612062454224,44.52059316635132
TF105744,ESM2_3B,182,198,0.9191919191919192,22.886068105697632,22.90015196800232
TF105747,ESM2_3B,84,92,0.9130434782608695,15.85140585899353,15.86006474494934
TF105751,ESM2_3B,2,6,0.3333333333333333,3.5745675563812256,3.5804221630096436
TF105752,ESM2_3B,132,160,0.825,21.622284650802612,21.634368658065796
TF105754,ESM2_3B,66,84,0.7857142857142857,35.08232641220093,35.089784383773804
TF105755,ESM2_3B,42,56,0.75,14.71705150604248,14.72909164428711
TF105756,ESM2_3B,186,210,0.8857142857142857,51.714684009552,51.73077321052551
TF105757,ESM2_3B,120,144,0.8333333333333334,64.71173238754272,64.72130417823792
TF105761,ESM2_3B,136,160,0.85,31.832065105438232,31.84346079826355
TF105765,ESM2_3B,0,2,0.0,0.7408437728881836,0.7473917007446289
TF105768,ESM2_3B,98,104,0.9423076923076923,24.543692588806152,24.54930830001831
TF105773,ESM2_3B,8,18,0.4444444444444444,3.9753334522247314,3.9764115810394287
TF105779,ESM2_3B,112,150,0.7466666666666667,24.70838761329651,24.71915030479431
TF105780,ESM2_3B,2,2,1.0,0.9757156372070312,0.9812006950378418
TF105784,ESM2_3B,22,38,0.5789473684210527,10.306958198547363,10.31226372718811
TF105786,ESM2_3B,170,200,0.85,15.75492525100708,15.771340608596802
TF105789,ESM2_3B,112,128,0.875,11.349387645721436,11.35909128189087
TF105791,ESM2_3B,22,24,0.9166666666666666,11.602771282196045,11.608276128768921
TF105793,ESM2_3B,126,148,0.8513513513513513,44.32622718811035,44.33677005767822
TF105801,ESM2_3B,32,34,0.9411764705882353,3.735013008117676,3.74078106880188
TF105802,ESM2_3B,178,202,0.8811881188118812,9.380256175994873,9.394487619400024
TF105808,ESM2_3B,6,8,0.75,3.2904751300811768,3.29621958732605
TF105809,ESM2_3B,130,176,0.7386363636363636,24.629207611083984,24.641679048538208
TF105811,ESM2_3B,128,166,0.7710843373493976,17.350041151046753,17.361629724502563
TF105816,ESM2_3B,144,182,0.7912087912087912,24.465500354766846,24.47838258743286
