dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF316424,ESMC_300M,4,4,1.0,0.13750505447387695,0.13795042037963867
TF316436,ESMC_300M,22,30,0.7333333333333333,0.49360179901123047,0.4948909282684326
TF316438,ESMC_300M,4,4,1.0,0.1336212158203125,0.13402724266052246
TF316441,ESMC_300M,14,18,0.7777777777777778,0.33098649978637695,0.3318159580230713
TF316446,ESMC_300M,112,146,0.7671232876712328,2.1087214946746826,2.118415355682373
TF316450,ESMC_300M,4,6,0.6666666666666666,0.16165757179260254,0.16211175918579102
TF316453,ESMC_300M,0,6,0.0,0.16069316864013672,0.1611464023590088
TF316464,ESMC_300M,12,12,1.0,0.24459075927734375,0.24524855613708496
TF316465,ESMC_300M,2,2,1.0,0.11010217666625977,0.11044549942016602
TF316468,ESMC_300M,58,68,0.8529411764705882,1.0078539848327637,1.0118067264556885
TF316472,ESMC_300M,4,4,1.0,0.18565130233764648,0.18606090545654297
TF316476,ESMC_300M,6,6,1.0,0.16451478004455566,0.16497063636779785
TF316477,ESMC_300M,50,54,0.9259259259259259,98.24738836288452,98.25197911262512
TF316481,ESMC_300M,2,6,0.3333333333333333,0.16724014282226562,0.1677396297454834
TF316503,ESMC_300M,4,18,0.2222222222222222,0.32967185974121094,0.33052659034729004
TF316505,ESMC_300M,0,2,0.0,0.11115598678588867,0.11148500442504883
TF316516,ESMC_300M,4,6,0.6666666666666666,0.16622138023376465,0.1666698455810547
TF316518,ESMC_300M,30,38,0.7894736842105263,1.9758381843566895,1.977966547012329
TF316522,ESMC_300M,8,8,1.0,0.19329595565795898,0.19382596015930176
TF316536,ESMC_300M,2,4,0.5,0.1353774070739746,0.13577508926391602
TF316537,ESMC_300M,10,12,0.8333333333333334,0.2504305839538574,0.251126766204834
TF316540,ESMC_300M,4,4,1.0,0.13800549507141113,0.13852787017822266
TF316541,ESMC_300M,90,114,0.7894736842105263,1.6713931560516357,1.682410717010498
TF316543,ESMC_300M,2,10,0.2,0.22164130210876465,0.2222273349761963
TF316556,ESMC_300M,10,10,1.0,0.21478581428527832,0.215545654296875
TF316558,ESMC_300M,0,4,0.0,0.1405041217803955,0.14204692840576172
TF316566,ESMC_300M,4,4,1.0,0.1397092342376709,0.1401689052581787
TF316570,ESMC_300M,2,4,0.5,0.13699936866760254,0.13742303848266602
TF316571,ESMC_300M,8,10,0.8,0.24590802192687988,0.2468128204345703
TF316573,ESMC_300M,6,16,0.375,0.3037741184234619,0.30539464950561523
TF316574,ESMC_300M,18,30,0.6,0.4940178394317627,0.4954559803009033
TF316575,ESMC_300M,190,202,0.9405940594059405,3.2057363986968994,3.219679594039917
TF316586,ESMC_300M,0,6,0.0,0.16693377494812012,0.16737627983093262
TF316587,ESMC_300M,34,40,0.85,0.6304364204406738,0.6321804523468018
TF316593,ESMC_300M,4,10,0.4,0.2194957733154297,0.22009921073913574
TF316596,ESMC_300M,12,12,1.0,0.24586057662963867,0.24648499488830566
TF316606,ESMC_300M,2,4,0.5,0.13757801055908203,0.137969970703125
TF316609,ESMC_300M,4,4,1.0,0.13843965530395508,0.13897061347961426
TF316610,ESMC_300M,2,6,0.3333333333333333,0.16090607643127441,0.1613783836364746
TF316616,ESMC_300M,2,4,0.5,0.22547483444213867,0.23070359230041504
TF316617,ESMC_300M,4,4,1.0,0.1368849277496338,0.1372828483581543
TF316624,ESMC_300M,4,8,0.5,0.19332504272460938,0.19395112991333008
TF316628,ESMC_300M,10,12,0.8333333333333334,0.24643898010253906,0.2470858097076416
TF316630,ESMC_300M,2,4,0.5,0.13549494743347168,0.13588166236877441
TF316636,ESMC_300M,4,8,0.5,0.19807052612304688,0.19878721237182617
