dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF351587,EVO2,12,18,0.6666666666666666,0.29940009117126465,0.3000156879425049
TF351595,EVO2,4,4,1.0,0.7018265724182129,0.7021257877349854
TF351607,EVO2,46,52,0.8846153846153846,0.6883974075317383,0.6905732154846191
TF351609,EVO2,102,102,1.0,1.792217493057251,1.797025203704834
TF351611,EVO2,2,2,1.0,0.3509864807128906,0.35123562812805176
TF351613,EVO2,2,6,0.3333333333333333,0.5202922821044922,0.5245106220245361
TF351618,EVO2,12,16,0.75,2.456430196762085,2.45713472366333
TF351619,EVO2,4,4,1.0,0.63519287109375,0.6354882717132568
TF351620,EVO2,4,4,1.0,0.17646551132202148,0.17676973342895508
TF351625,EVO2,8,8,1.0,0.5211730003356934,0.5216588973999023
TF351627,EVO2,36,42,0.8571428571428571,0.9282662868499756,0.929664134979248
TF351630,EVO2,4,4,1.0,0.5791206359863281,0.5794212818145752
TF351631,EVO2,14,24,0.5833333333333334,0.7614002227783203,0.7675988674163818
TF351633,EVO2,2,6,0.3333333333333333,0.34150123596191406,0.3418550491333008
TF351644,EVO2,16,16,1.0,0.359607458114624,0.36022162437438965
TF351645,EVO2,98,102,0.9607843137254902,10.2088782787323,10.212852716445923
TF351646,EVO2,58,66,0.8787878787878788,3.693962574005127,3.8666467666625977
TF351647,EVO2,2,2,1.0,0.1330094337463379,0.13327741622924805
TF351651,EVO2,6,6,1.0,0.6383676528930664,0.6387097835540771
TF351653,EVO2,284,298,0.9530201342281879,9.58035683631897,9.600857019424438
TF351654,EVO2,332,342,0.9707602339181286,8.401866674423218,8.430205583572388
TF351655,EVO2,14,14,1.0,0.40317702293395996,0.4038808345794678
TF351656,EVO2,96,96,1.0,2.632136106491089,2.6357955932617188
TF351658,EVO2,8,10,0.8,1.4741122722625732,1.4745497703552246
TF351659,EVO2,14,20,0.7,0.8111634254455566,0.8118841648101807
TF351660,EVO2,26,26,1.0,2.672869920730591,2.6738264560699463
TF351661,EVO2,12,16,0.75,1.0471444129943848,1.0478761196136475
TF351664,EVO2,32,34,0.9411764705882353,1.6518356800079346,1.653012752532959
TF351665,EVO2,2,6,0.3333333333333333,1.8199982643127441,1.820364236831665
TF351669,EVO2,96,100,0.96,5.393709659576416,5.3979175090789795
TF351672,EVO2,312,312,1.0,14.928667545318604,14.949972867965698
TF351674,EVO2,32,32,1.0,2.004065990447998,2.0051798820495605
TF351675,EVO2,6,6,1.0,0.49152278900146484,0.4918861389160156
TF351679,EVO2,32,34,0.9411764705882353,2.1787447929382324,2.1799097061157227
TF351680,EVO2,22,28,0.7857142857142857,1.3106496334075928,1.3116223812103271
TF351684,EVO2,412,420,0.9809523809523809,4.564257860183716,4.600422620773315
TF351689,EVO2,2,2,1.0,0.365389347076416,0.3656320571899414
TF351692,EVO2,32,34,0.9411764705882353,0.6811459064483643,0.6824345588684082
TF351693,EVO2,14,14,1.0,0.6472134590148926,0.6479685306549072
TF351698,EVO2,0,2,0.0,1.046478033065796,1.0467376708984375
TF351702,EVO2,30,32,0.9375,4.137466192245483,4.139744520187378
TF351704,EVO2,10,10,1.0,1.841554880142212,1.8420062065124512
TF351707,EVO2,8,10,0.8,1.6060128211975098,1.6064884662628174
TF351726,EVO2,76,76,1.0,2.1520020961761475,2.154778242111206
TF351730,EVO2,8,8,1.0,0.618476152420044,0.6195969581604004
TF351738,EVO2,10,14,0.7142857142857143,0.6459853649139404,0.6465370655059814
TF351745,EVO2,30,30,1.0,2.554877758026123,2.5560262203216553
